year,primary_type,description,location_description,district,arrest,Num_Occurance
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,1,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,VACANT LOT/LAND,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,1,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,1,False,1
2004,ASSAULT,SIMPLE,STREET,12,True,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2004,ASSAULT,SIMPLE,OTHER,12,False,1
2004,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2004,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,1,False,1
2004,ASSAULT,SIMPLE,CHA APARTMENT,12,False,1
2004,ASSAULT,SIMPLE,CHA APARTMENT,12,False,1
2004,ASSAULT,SIMPLE,CHA APARTMENT,12,True,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2004,ASSAULT,SIMPLE,CHA APARTMENT,12,True,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,True,1
2004,ASSAULT,SIMPLE,CHA APARTMENT,12,False,1
2004,ASSAULT,SIMPLE,STREET,12,True,1
2004,ASSAULT,SIMPLE,CTA PLATFORM,12,True,1
2004,THEFT,OVER $500,RESIDENCE,12,False,1
2004,THEFT,OVER $500,HOTEL/MOTEL,12,True,1
2004,THEFT,OVER $500,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2004,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2004,THEFT,$500 AND UNDER,CHA PARKING LOT/GROUNDS,12,True,1
2004,THEFT,$500 AND UNDER,STREET,12,False,1
2004,THEFT,$500 AND UNDER,CHA PARKING LOT/GROUNDS,12,False,1
2004,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2004,THEFT,$500 AND UNDER,STREET,12,True,1
2004,THEFT,$500 AND UNDER,STREET,12,False,1
2004,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2004,THEFT,FROM BUILDING,RESIDENCE,11,False,1
2004,THEFT,FROM BUILDING,CHA APARTMENT,12,False,1
2004,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2004,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,True,1
2004,CRIMINAL DAMAGE,TO PROPERTY,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,True,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,True,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,True,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,12,False,1
2003,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,12,True,1
2003,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,CHA APARTMENT,12,True,1
2003,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,11,False,1
2003,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,12,False,1
2003,BATTERY,AGGRAVATED DOMESTIC BATTERY,RESIDENCE,12,True,1
2003,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,12,True,1
2003,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,NURSING HOME/RETIREMENT HOME,12,True,1
2003,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,PARK PROPERTY,12,False,1
2003,HOMICIDE,FIRST DEGREE MURDER,CHA APARTMENT,12,True,2
2003,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,12,False,1
2003,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,GOVERNMENT BUILDING/PROPERTY,12,False,1
2003,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,12,False,1
2003,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,12,False,1
2003,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,12,True,1
2003,BATTERY,AGGRAVATED DOMESTIC BATTERY,STREET,12,False,1
2003,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,CHA APARTMENT,11,False,1
2003,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,HOSPITAL BUILDING/GROUNDS,12,False,1
2003,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,CHA APARTMENT,12,False,1
2003,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,CHA APARTMENT,12,False,2
2003,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,11,True,1
2003,STALKING,SIMPLE,STREET,12,False,1
2003,BATTERY,AGGRAVATED DOMESTIC BATTERY,CHA APARTMENT,11,False,1
2003,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,"SCHOOL, PUBLIC, BUILDING",12,False,1
2003,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,12,False,1
2003,BATTERY,AGG PO HANDS NO/MIN INJURY,CHA PARKING LOT/GROUNDS,12,True,1
2003,BATTERY,AGGRAVATED DOMESTIC BATTERY,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2003,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,12,False,1
2003,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,12,True,1
2003,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,11,False,1
2003,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,11,False,1
2003,STALKING,SIMPLE,STREET,12,False,1
2003,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,12,True,1
2003,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,12,True,1
2003,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,12,False,1
2003,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,11,True,1
2003,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,CHA APARTMENT,11,False,1
2003,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,CHA APARTMENT,12,False,2
2003,BATTERY,AGGRAVATED DOMESTIC BATTERY,CHA APARTMENT,11,True,1
2003,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,11,True,1
2003,BATTERY,AGGRAVATED: HANDGUN,STREET,11,False,1
2003,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),12,True,1
2003,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,12,False,1
2003,BATTERY,SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,11,False,1
2003,BATTERY,SIMPLE,CHA APARTMENT,12,False,1
2003,BATTERY,SIMPLE,STREET,12,False,1
2003,BATTERY,SIMPLE,STREET,12,False,1
2003,BATTERY,SIMPLE,CHA APARTMENT,12,True,1
2003,BATTERY,SIMPLE,CHA APARTMENT,12,True,1
2003,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,11,False,1
2003,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),1,False,1
2003,BATTERY,SIMPLE,STREET,12,False,1
2003,BATTERY,SIMPLE,SIDEWALK,1,False,1
2003,BATTERY,SIMPLE,STREET,12,False,2
2003,BATTERY,SIMPLE,STREET,12,False,1
2003,BATTERY,SIMPLE,STREET,12,True,1
2003,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,11,False,1
2003,BATTERY,SIMPLE,STREET,12,False,1
2003,BATTERY,SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,10
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,6
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,7
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,11,False,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,3
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,8
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,15
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,11,True,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,3
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,11,False,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,6
2003,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,7
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,5
2003,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,1,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,11,False,8
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,7
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,11,False,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,11,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,3
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,5
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,11,False,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,9
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,5
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,3
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,3
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,10,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,3
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,11,False,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,4
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,11,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,SPORTS ARENA/STADIUM,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,12,False,1
2003,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2003,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2003,ASSAULT,AGGRAVATED: HANDGUN,STREET,12,True,1
2003,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,12,False,1
2003,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,12,False,1
2003,ASSAULT,AGGRAVATED: HANDGUN,STREET,12,False,1
2003,ASSAULT,SIMPLE,RESIDENCE,12,False,3
2003,ASSAULT,SIMPLE,RESIDENCE,11,False,2
2003,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2003,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2003,ASSAULT,SIMPLE,STREET,12,False,1
2003,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,1,False,1
2003,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,1
2003,ASSAULT,SIMPLE,CHA APARTMENT,11,False,2
2003,ASSAULT,SIMPLE,CHA APARTMENT,12,False,1
2003,ASSAULT,SIMPLE,OTHER,1,False,1
2003,ASSAULT,SIMPLE,CHA APARTMENT,11,False,2
2003,ASSAULT,SIMPLE,RESIDENCE,12,False,2
